YEAR,MO,DY,T2M_MAX,T2M_MIN
2002,6,12,20.51,13.15
2002,6,13,22.12,12.14
2002,6,14,27.56,13.27
2002,6,15,21.82,14.97
2002,6,16,26.83,15.61
2002,6,17,31.25,16.89
2002,6,18,27.52,13.24
2002,6,19,23.68,11.96
2002,6,20,21.71,14.72
2002,6,21,22.49,13.57
2002,6,22,25.59,13.07
2002,6,23,22.59,12.18
2002,6,24,22.32,9.75
2002,6,25,22.63,8.81
2002,6,26,23.61,9.71
2002,6,27,21.54,9.7
2002,6,28,19.55,8.33
2002,6,29,20.87,7.55
2002,6,30,21.96,10.16
2002,7,1,16.72,12.55
2002,7,2,19.14,10.06
2002,7,3,19.79,10.97
2002,7,4,20.9,9.64
2002,7,5,17.26,10.67
2002,7,6,21.6,11.87
2002,7,7,22.63,11.08
2002,7,8,25.14,10.72
2002,7,9,22.2,12.8
2002,7,10,19.26,10.97
2002,7,11,20.5,9.17
2002,7,12,22.97,11.26
2002,7,13,18.67,12.18
2002,7,14,21.49,10.75
2002,7,15,22.28,11.43
2002,7,16,24.48,12.65
2002,7,17,24.51,12.31
2002,7,18,23.18,12.5
2002,7,19,22.63,9.72
2002,7,20,26.59,10.45
2002,7,21,21.83,11.26
2002,7,22,22.23,10.11
2002,7,23,23.91,10.13
2002,7,24,21.65,13.16
2002,7,25,23.0,10.8
2002,7,26,25.62,14.9
2002,7,27,29.38,15.51
2002,7,28,31.68,17.41
2002,7,29,31.96,17.03
2002,7,30,24.82,16.84
2002,7,31,22.22,12.91
2002,8,1,22.34,10.71
2002,8,2,20.06,11.84
2002,8,3,20.45,12.0
2002,8,4,19.09,11.27
2002,8,5,20.0,12.17
2002,8,6,20.78,10.3
2002,8,7,24.3,12.94
2002,8,8,22.93,13.29
2002,8,9,21.06,13.25
2002,8,10,20.15,12.06
2002,8,11,22.73,10.13
2002,8,12,22.59,13.04
2002,8,13,24.83,10.68
2002,8,14,27.33,12.53
2002,8,15,28.11,14.28
2002,8,16,29.4,15.27
2002,8,17,30.25,15.56
2002,8,18,30.29,16.33
2002,8,19,27.64,17.12
2002,8,20,20.62,13.51
2002,8,21,22.45,10.98
2002,8,22,22.22,11.27
2002,8,23,23.04,11.59
2002,8,24,22.96,13.11
2002,8,25,22.8,11.58
2002,8,26,21.11,13.76
2002,8,27,19.61,15.71
2002,8,28,22.92,15.54
2002,8,29,23.94,14.77
2002,8,30,24.63,13.17
2002,8,31,22.26,12.27
2002,9,1,20.44,9.73
2002,9,2,23.94,8.7
2002,9,3,23.67,13.5
2002,9,4,21.5,14.49
2002,9,5,21.56,12.28
2002,9,6,21.94,10.36
2002,9,7,20.68,13.43
2002,9,8,18.67,13.36
2002,9,9,19.66,11.78
2002,9,10,20.21,9.89
2002,9,11,19.7,8.33
2002,9,12,22.69,9.79
2002,9,13,22.5,8.56
2002,9,14,21.91,7.83
2002,9,15,20.95,10.9
2002,9,16,20.92,7.34
2002,9,17,21.11,8.6
2002,9,18,21.75,7.87
2002,9,19,18.03,9.45
2002,9,20,20.79,11.37
2002,9,21,19.45,8.92
2002,9,22,18.28,7.79
2002,9,23,16.56,7.44
2002,9,24,15.83,5.64
2002,9,25,16.58,2.8
2002,9,26,16.2,8.77
2002,9,27,17.99,8.14
2002,9,28,18.9,6.83
2002,9,29,19.45,4.21
2002,9,30,20.88,3.06
2002,10,1,19.89,6.36
2002,10,2,21.85,9.74
2002,10,3,19.26,12.89
2002,10,4,18.55,8.1
2002,10,5,17.98,6.9
2002,10,6,17.58,5.75
2002,10,7,15.25,5.13
2002,10,8,15.81,2.93
2002,10,9,19.61,4.57
2002,10,10,17.96,7.24
2002,10,11,15.73,4.41
2002,10,12,16.49,6.33
2002,10,13,14.31,5.81
2002,10,14,14.91,8.49
2002,10,15,19.08,8.22
2002,10,16,18.54,10.01
2002,10,17,13.07,6.59
2002,10,18,12.66,4.88
2002,10,19,12.04,4.08
2002,10,20,13.64,4.3
2002,10,21,18.97,11.08
2002,10,22,16.51,11.1
2002,10,23,13.3,6.5
2002,10,24,11.06,5.17
2002,10,25,16.71,9.99
2002,10,26,15.95,9.62
2002,10,27,15.69,9.52
2002,10,28,13.99,4.99
2002,10,29,12.37,3.43
2002,10,30,16.48,9.02
2002,10,31,17.72,9.72
2002,11,1,15.96,10.74
2002,11,2,16.99,12.6
2002,11,3,14.76,8.86
2002,11,4,13.43,5.34
2002,11,5,13.22,5.59
2002,11,6,11.46,5.32
2002,11,7,10.53,5.15
2002,11,8,10.79,3.63
2002,11,9,12.13,6.14
2002,11,10,16.43,6.54
2002,11,11,13.68,6.89
2002,11,12,12.63,6.94
2002,11,13,12.77,7.79
2002,11,14,12.78,6.1
2002,11,15,12.48,4.72
2002,11,16,10.27,4.4
